6.313000000000000000e+03,5.060000000000000000e+02,5.600000000000000000e+01,6.330000000000000000e+02,3.900000000000000000e+01,1.800000000000000000e+02,1.400000000000000000e+01,5.500000000000000000e+01,2.620000000000000000e+02,7.800000000000000000e+01,7.800000000000000000e+01,1.430000000000000000e+02,8.290000000000000000e+02,4.300000000000000000e+01,3.780000000000000000e+02,9.400000000000000000e+01,5.500000000000000000e+01,4.600000000000000000e+01,4.340000000000000000e+02,2.100000000000000000e+01,6.400000000000000000e+01,4.500000000000000000e+01,4.100000000000000000e+01,5.000000000000000000e+01,2.020000000000000000e+02,3.020000000000000000e+02,7.720000000000000000e+02,3.700000000000000000e+01,1.090000000000000000e+02,5.300000000000000000e+01,5.300000000000000000e+01,7.100000000000000000e+01,2.120000000000000000e+02,6.800000000000000000e+01,1.770000000000000000e+02,5.970000000000000000e+02,3.300000000000000000e+01,2.200000000000000000e+01,4.700000000000000000e+01,2.320000000000000000e+02,1.400000000000000000e+01,1.780000000000000000e+02,4.240000000000000000e+02,7.600000000000000000e+01,6.900000000000000000e+01,2.800000000000000000e+01,1.700000000000000000e+02,1.900000000000000000e+01,7.400000000000000000e+01,8.800000000000000000e+01,4.800000000000000000e+01,3.430000000000000000e+02,5.100000000000000000e+01,9.000000000000000000e+00,9.600000000000000000e+01,1.300000000000000000e+02,1.310000000000000000e+02,1.520000000000000000e+02,1.700000000000000000e+01,4.600000000000000000e+01,1.690000000000000000e+02,2.100000000000000000e+01,6.100000000000000000e+01,9.700000000000000000e+01,3.100000000000000000e+01,1.700000000000000000e+01,1.000000000000000000e+01,2.100000000000000000e+01,1.820000000000000000e+02,2.310000000000000000e+02,2.000000000000000000e+01,1.420000000000000000e+02
0.000000000000000000e+00,8.708000000000000000e+03,9.020000000000000000e+02,1.119000000000000000e+03,3.430000000000000000e+02,4.150000000000000000e+02,7.000000000000000000e+00,4.500000000000000000e+01,2.580000000000000000e+02,7.900000000000000000e+01,1.000000000000000000e+02,5.110000000000000000e+02,1.595000000000000000e+03,3.200000000000000000e+01,3.190000000000000000e+02,7.000000000000000000e+01,1.250000000000000000e+02,7.300000000000000000e+01,3.340000000000000000e+02,3.900000000000000000e+01,4.620000000000000000e+02,2.600000000000000000e+01,6.400000000000000000e+01,3.400000000000000000e+01,5.200000000000000000e+01,4.350000000000000000e+02,2.266000000000000000e+03,4.210000000000000000e+02,2.600000000000000000e+02,2.390000000000000000e+02,6.700000000000000000e+01,7.100000000000000000e+01,1.417000000000000000e+03,8.000000000000000000e+01,1.940000000000000000e+02,9.460000000000000000e+02,3.300000000000000000e+01,1.700000000000000000e+01,3.400000000000000000e+01,3.180000000000000000e+02,1.100000000000000000e+01,2.090000000000000000e+02,4.180000000000000000e+02,7.100000000000000000e+01,8.900000000000000000e+01,5.200000000000000000e+01,1.790000000000000000e+02,3.900000000000000000e+01,3.990000000000000000e+02,2.090000000000000000e+02,9.800000000000000000e+01,2.500000000000000000e+02,6.600000000000000000e+01,1.500000000000000000e+01,1.148000000000000000e+03,1.270000000000000000e+02,1.840000000000000000e+02,9.100000000000000000e+01,3.300000000000000000e+01,7.400000000000000000e+01,2.550000000000000000e+02,9.000000000000000000e+00,1.600000000000000000e+01,1.210000000000000000e+02,6.200000000000000000e+01,1.030000000000000000e+02,7.000000000000000000e+00,2.300000000000000000e+01,3.590000000000000000e+02,4.030000000000000000e+02,2.100000000000000000e+02,3.450000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,9.020000000000000000e+02,1.040000000000000000e+02,5.000000000000000000e+01,3.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,1.500000000000000000e+01,1.300000000000000000e+01,1.500000000000000000e+01,7.800000000000000000e+01,1.100000000000000000e+02,5.000000000000000000e+00,1.700000000000000000e+01,8.000000000000000000e+00,1.400000000000000000e+01,8.000000000000000000e+00,3.600000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+01,0.000000000000000000e+00,1.200000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,4.300000000000000000e+01,2.980000000000000000e+02,5.100000000000000000e+01,1.900000000000000000e+01,3.300000000000000000e+01,1.100000000000000000e+01,4.000000000000000000e+00,2.090000000000000000e+02,1.100000000000000000e+01,1.600000000000000000e+01,9.700000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.100000000000000000e+01,0.000000000000000000e+00,2.300000000000000000e+01,2.200000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00,8.100000000000000000e+01,2.100000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.870000000000000000e+02,1.300000000000000000e+01,2.000000000000000000e+01,8.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,3.900000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,1.300000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.100000000000000000e+01,4.000000000000000000e+01,2.600000000000000000e+01,4.300000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.249400000000000000e+04,1.120000000000000000e+02,2.160000000000000000e+02,5.500000000000000000e+01,1.750000000000000000e+02,3.610000000000000000e+02,2.050000000000000000e+02,1.720000000000000000e+02,1.790000000000000000e+02,4.016000000000000000e+03,1.690000000000000000e+02,4.660000000000000000e+02,1.800000000000000000e+02,9.200000000000000000e+01,1.560000000000000000e+02,8.060000000000000000e+02,5.800000000000000000e+01,1.060000000000000000e+02,1.360000000000000000e+02,1.310000000000000000e+02,8.500000000000000000e+01,1.910000000000000000e+02,1.139000000000000000e+03,2.186000000000000000e+03,1.520000000000000000e+02,1.650000000000000000e+02,2.280000000000000000e+02,2.270000000000000000e+02,1.080000000000000000e+02,6.180000000000000000e+02,7.600000000000000000e+01,9.080000000000000000e+02,1.946000000000000000e+03,2.900000000000000000e+01,5.300000000000000000e+01,3.290000000000000000e+02,7.190000000000000000e+02,1.200000000000000000e+02,6.250000000000000000e+02,5.100000000000000000e+02,5.700000000000000000e+01,2.310000000000000000e+02,1.400000000000000000e+02,2.020000000000000000e+02,9.000000000000000000e+01,1.000000000000000000e+02,5.860000000000000000e+02,3.180000000000000000e+02,7.920000000000000000e+02,5.600000000000000000e+01,4.700000000000000000e+01,3.010000000000000000e+02,2.890000000000000000e+02,3.330000000000000000e+02,2.830000000000000000e+02,7.000000000000000000e+01,2.700000000000000000e+01,4.130000000000000000e+02,5.000000000000000000e+01,1.220000000000000000e+02,1.740000000000000000e+02,1.710000000000000000e+02,1.880000000000000000e+02,9.000000000000000000e+00,5.100000000000000000e+01,8.520000000000000000e+02,6.520000000000000000e+02,9.900000000000000000e+01,6.980000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.364000000000000000e+03,6.400000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00,5.300000000000000000e+01,1.100000000000000000e+01,2.400000000000000000e+01,2.800000000000000000e+01,1.520000000000000000e+02,2.000000000000000000e+00,4.600000000000000000e+01,1.700000000000000000e+01,1.000000000000000000e+01,1.400000000000000000e+01,5.500000000000000000e+01,1.900000000000000000e+01,1.400000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,2.200000000000000000e+01,2.800000000000000000e+01,8.140000000000000000e+02,7.200000000000000000e+01,9.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+01,8.900000000000000000e+01,8.000000000000000000e+00,2.900000000000000000e+01,1.100000000000000000e+02,7.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,1.500000000000000000e+01,7.000000000000000000e+00,9.700000000000000000e+01,1.500000000000000000e+01,7.000000000000000000e+00,6.000000000000000000e+00,1.600000000000000000e+01,1.100000000000000000e+01,7.600000000000000000e+01,2.600000000000000000e+01,3.600000000000000000e+01,1.300000000000000000e+01,2.700000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+01,3.240000000000000000e+02,1.400000000000000000e+01,3.600000000000000000e+01,2.000000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00,3.800000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.100000000000000000e+01,4.200000000000000000e+01,1.400000000000000000e+01,5.200000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.338000000000000000e+03,1.000000000000000000e+01,6.000000000000000000e+00,1.540000000000000000e+02,3.200000000000000000e+01,3.400000000000000000e+01,4.100000000000000000e+01,3.370000000000000000e+02,1.200000000000000000e+01,6.330000000000000000e+02,3.500000000000000000e+01,9.600000000000000000e+01,3.200000000000000000e+01,3.250000000000000000e+02,3.500000000000000000e+01,3.500000000000000000e+01,4.100000000000000000e+01,9.000000000000000000e+00,1.400000000000000000e+01,1.220000000000000000e+02,1.680000000000000000e+02,7.300000000000000000e+02,2.800000000000000000e+01,2.230000000000000000e+02,2.700000000000000000e+01,1.400000000000000000e+01,2.200000000000000000e+01,1.020000000000000000e+02,1.600000000000000000e+01,5.200000000000000000e+01,3.280000000000000000e+02,2.000000000000000000e+01,3.300000000000000000e+01,2.100000000000000000e+01,4.700000000000000000e+01,7.000000000000000000e+00,2.500000000000000000e+02,2.200000000000000000e+02,1.410000000000000000e+02,2.100000000000000000e+01,1.600000000000000000e+01,9.100000000000000000e+01,3.700000000000000000e+01,1.800000000000000000e+01,6.200000000000000000e+01,5.000000000000000000e+00,2.180000000000000000e+02,1.000000000000000000e+01,4.200000000000000000e+01,9.500000000000000000e+01,9.000000000000000000e+01,1.340000000000000000e+02,4.700000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+00,9.600000000000000000e+01,2.300000000000000000e+01,3.400000000000000000e+01,1.660000000000000000e+02,2.600000000000000000e+01,2.100000000000000000e+01,5.000000000000000000e+00,1.700000000000000000e+01,1.080000000000000000e+02,1.870000000000000000e+02,2.300000000000000000e+01,7.300000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.480000000000000000e+02,1.000000000000000000e+00,2.900000000000000000e+01,9.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,3.700000000000000000e+01,0.000000000000000000e+00,2.100000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,2.100000000000000000e+01,1.590000000000000000e+02,8.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,5.200000000000000000e+01,0.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,9.600000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.130000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.200000000000000000e+01,2.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.050000000000000000e+02,1.600000000000000000e+01,5.800000000000000000e+01,2.300000000000000000e+01,7.000000000000000000e+00,6.050000000000000000e+02,4.800000000000000000e+01,2.200000000000000000e+01,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,4.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,5.700000000000000000e+01,1.430000000000000000e+02,6.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+01,1.100000000000000000e+01,3.000000000000000000e+00,1.900000000000000000e+01,5.000000000000000000e+00,1.230000000000000000e+02,1.750000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,5.700000000000000000e+01,1.630000000000000000e+02,2.000000000000000000e+00,3.300000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.300000000000000000e+01,5.000000000000000000e+00,1.700000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00,1.410000000000000000e+02,4.000000000000000000e+00,3.900000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,6.000000000000000000e+00,1.200000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.600000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+00,1.570000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.559000000000000000e+03,1.960000000000000000e+02,4.000000000000000000e+01,2.800000000000000000e+01,7.750000000000000000e+02,1.100000000000000000e+01,6.670000000000000000e+02,1.400000000000000000e+02,9.600000000000000000e+01,5.100000000000000000e+01,5.660000000000000000e+02,1.800000000000000000e+01,2.600000000000000000e+01,1.800000000000000000e+01,3.500000000000000000e+01,1.200000000000000000e+01,2.720000000000000000e+02,7.400000000000000000e+01,4.920000000000000000e+02,1.600000000000000000e+01,7.400000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,8.900000000000000000e+01,5.100000000000000000e+01,1.100000000000000000e+01,8.400000000000000000e+01,2.360000000000000000e+02,2.000000000000000000e+01,1.300000000000000000e+01,5.400000000000000000e+01,4.600000000000000000e+01,8.400000000000000000e+01,3.860000000000000000e+02,7.110000000000000000e+02,1.200000000000000000e+02,4.400000000000000000e+01,3.600000000000000000e+01,1.000000000000000000e+02,1.100000000000000000e+01,9.000000000000000000e+00,6.900000000000000000e+01,1.700000000000000000e+01,8.710000000000000000e+02,1.300000000000000000e+01,7.000000000000000000e+00,9.600000000000000000e+01,1.030000000000000000e+02,1.220000000000000000e+02,2.330000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,2.090000000000000000e+02,5.000000000000000000e+01,3.700000000000000000e+01,9.300000000000000000e+01,6.100000000000000000e+01,2.600000000000000000e+01,1.360000000000000000e+02,1.200000000000000000e+01,3.900000000000000000e+01,9.100000000000000000e+01,9.000000000000000000e+00,7.400000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.451000000000000000e+03,9.300000000000000000e+01,1.600000000000000000e+01,7.850000000000000000e+02,2.700000000000000000e+01,3.220000000000000000e+02,9.600000000000000000e+01,1.900000000000000000e+01,8.000000000000000000e+00,3.060000000000000000e+02,1.000000000000000000e+01,1.200000000000000000e+01,9.000000000000000000e+00,1.400000000000000000e+01,5.000000000000000000e+00,1.460000000000000000e+02,1.110000000000000000e+02,3.560000000000000000e+02,9.000000000000000000e+00,3.100000000000000000e+01,1.800000000000000000e+01,1.700000000000000000e+01,2.300000000000000000e+01,3.500000000000000000e+01,1.200000000000000000e+01,9.800000000000000000e+01,2.130000000000000000e+02,1.600000000000000000e+01,1.900000000000000000e+01,1.020000000000000000e+02,1.230000000000000000e+02,1.100000000000000000e+01,3.060000000000000000e+02,2.120000000000000000e+02,4.900000000000000000e+01,2.900000000000000000e+01,2.200000000000000000e+01,5.200000000000000000e+01,3.300000000000000000e+01,3.000000000000000000e+00,4.280000000000000000e+02,6.000000000000000000e+00,1.085000000000000000e+03,7.000000000000000000e+00,1.900000000000000000e+01,1.900000000000000000e+01,6.100000000000000000e+01,6.700000000000000000e+01,1.230000000000000000e+02,1.800000000000000000e+01,5.000000000000000000e+00,9.700000000000000000e+01,1.500000000000000000e+01,1.300000000000000000e+01,2.900000000000000000e+01,1.500000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,1.010000000000000000e+02,1.340000000000000000e+02,3.000000000000000000e+00,5.140000000000000000e+02
